BlanceBlanceBlance	0.33	0.33	0.33
A_dominance	1	0	0
B_dominance	0	1	0
C_dominance	0	0	1
A_supressed	0	0.5	0.5
B_supressed	0.5	0	0.5
C_supressed	0.5	0.5	0
140	0.486869	0.384652	0.128479
141	0.566228	0.332888	0.100883
142	0.283268	0.402019	0.314712
143	0.152792	0.501528	0.345679
144	0.333333	0.333333	0.333333
145	0.333333	0.333333	0.333333
146	0.192567	0.560525	0.246907
147	0.552614	0.160157	0.287229
148	0.303072	0.32808	0.368849
149	0.332271	0.433391	0.234338
150	0.343938	0.276432	0.37963
151	0.153223	0.662573	0.184205
152	0.339935	0.301161	0.358903
153	0.427399	0.301158	0.271443
154	0.2645	0.391176	0.344325
155	0.364444	0.296521	0.339034
156	0.617968	0.0189867	0.363046
157	0.422639	0.234215	0.343146
158	0.246769	0.334537	0.418694
159	0.327646	0.312779	0.359575
160	0.115019	0.193255	0.691726
161	0.358322	0.21118	0.430498
162	0.347574	0.330731	0.321695
163	0.331345	0.0923698	0.576286
164	0.195254	0.265324	0.539422
165	0.218525	0.404924	0.37655
166	0.183095	0.395036	0.421869
167	0.299613	0.276221	0.424166
168	0.508982	0.0275718	0.463446
169	0.0899597	0.108689	0.801351
170	0.333333	0.333333	0.333333
171	0.340826	0.493111	0.166063
172	0.266382	0.539068	0.194551
173	0.333333	0.333333	0.333333
174	0.77676	0.0421572	0.181083
175	0.318968	0.333315	0.347717
176	0.218793	0.67002	0.111187
177	0.252553	0.431417	0.31603
178	0.364603	0.260793	0.374604
179	0.537442	0.413049	0.0495091
180	0.532569	0.269613	0.197819
181	0.326967	0.0413884	0.631645
182	0.331642	0.31878	0.349578
183	0.222016	0.34266	0.435324
184	0.25878	0.400244	0.340976
185	0.898677	0.0585812	0.0427421
186	0.365419	0.311758	0.322823
187	0.335925	0.452536	0.211539
188	0.653746	0.137097	0.209157
189	0.0918513	0.394748	0.513401
190	0.537411	0.225896	0.236693
191	0.300508	0.231297	0.468194
192	0.309057	0.309277	0.381666
193	0.333333	0.333333	0.333333
194	0.350678	0.244134	0.405189
195	0.381471	0.287599	0.33093
196	0.371205	0.307822	0.320973
197	0.283913	0.392519	0.323568
198	0.308796	0.301053	0.39015
199	0.240859	0.201163	0.557978
200	0.708163	0.218175	0.0736626
201	0.20475	0.254576	0.540674
202	0.414578	0.0641797	0.521242
203	0.182539	0.0337861	0.783675
204	0.393919	0.31563	0.290451
205	0.199454	0.567091	0.233455
206	0.589962	0.192943	0.217095
207	0.150786	0.447033	0.40218
208	0.407769	0.316021	0.27621
209	0.708882	0.0399868	0.251131
210	0.266503	0.418371	0.315127
211	0.307064	0.360614	0.332322
212	0.303334	0.371952	0.324714
213	0.333333	0.333333	0.333333
214	0.359684	0.572434	0.0678822
215	0.356704	0.321648	0.321648
216	0.0898045	0.138418	0.771777
217	0.311305	0.341582	0.347113
218	0.163279	0.502664	0.334057
219	0.341337	0.329331	0.329331
220	0.214286	0.491044	0.29467
221	0.374875	0.468245	0.15688
222	0.294002	0.346849	0.359149
223	0.404085	0.32918	0.266735
224	0.540368	0.332475	0.127157
225	0.556648	0.17468	0.268672
226	0.745691	0.0258602	0.228449
227	0.451237	0.380784	0.167979
228	0.481211	0.199444	0.319345
229	0.109442	0.125438	0.76512
230	0.340954	0.335084	0.323962
231	0.321208	0.145746	0.533045
232	0.596153	0.109816	0.294031
233	0.333333	0.333333	0.333333
234	0.202628	0.525634	0.271738
235	0.266624	0.339072	0.394304
236	0.556585	0.149248	0.294166
237	0.309605	0.30857	0.381825
238	0.383246	0.393107	0.223646
239	0.30201	0.30201	0.395979
240	0.336713	0.195327	0.467961
241	0.403509	0.467413	0.129079
242	0.270499	0.330168	0.399333
243	0.334985	0.292337	0.372678
244	0.321896	0.313004	0.3651
245	0.211287	0.203158	0.585554
246	0.281532	0.48427	0.234197
247	0.263477	0.349323	0.3872
248	0.227447	0.12622	0.646333
249	0.248528	0.416905	0.334567
250	0.258185	0.325684	0.416131
251	0.228002	0.389948	0.38205
252	0.403027	0.311967	0.285006
253	0.318605	0.318605	0.362791
254	0.44322	0.201173	0.355606
255	0.435167	0.0922312	0.472602
256	0.613155	0.00436094	0.382484
257	0.745273	0.0668163	0.187911
258	0.00438791	0.354217	0.641395
259	0.375375	0.336152	0.288472
260	0.319764	0.30529	0.374946
261	0.322725	0.322725	0.354549
262	0.319396	0.336724	0.343879
263	0.476612	0.0587936	0.464595
264	0.0831147	0.445165	0.47172
265	0.32515	0.271573	0.403276
266	0.44348	0.233908	0.322612
267	0.271074	0.328899	0.400027
268	0.0435906	0.311029	0.64538
269	0.428014	0.325989	0.245997
270	0.53285	0.186721	0.28043
271	0.575943	0.0684231	0.355634
272	0.127716	0.768139	0.104144
273	0.308004	0.308004	0.383993
274	0.360866	0.394417	0.244717
275	0.336181	0.314293	0.349525
276	0.15379	0.383753	0.462457
277	0.376833	0.25649	0.366677
278	0.609616	0.262669	0.127716
279	0.333333	0.333333	0.333333
280	0.051119	0.793901	0.15498
281	0.322098	0.322098	0.355805
282	0.396848	0.267718	0.335435
283	0.416444	0.291778	0.291778
284	0.320144	0.608703	0.0711532
285	0.268462	0.563811	0.167727
286	0.508365	0.245174	0.246462
287	0.356811	0.163562	0.479628
288	0.307354	0.501336	0.19131
289	0.333333	0.333333	0.333333
290	0.367165	0.316418	0.316418
291	0.333333	0.333333	0.333333
292	0.399453	0.20362	0.396927
293	0.722124	0.119608	0.158268
294	0.0656907	0.315521	0.618788
295	0.32771	0.39555	0.276741
296	0.301362	0.229433	0.469204
297	0.107666	0.0583549	0.833979
298	0.241346	0.540788	0.217866
299	0.245213	0.303116	0.451671
300	0.137303	0.425689	0.437008
301	0.236638	0.415004	0.348358
302	0.307453	0.4843	0.208247
303	0.150808	0.0928379	0.756354
304	0.705736	0.199299	0.0949651
305	0.250279	0.53785	0.211871
306	0.393637	0.26917	0.337193
307	0.172898	0.13526	0.691843
308	0.437168	0.202067	0.360765
309	0.297621	0.351858	0.350521
310	0.336876	0.333588	0.329535
311	0.500157	0.216973	0.282871
312	0.176069	0.150446	0.673485
313	0.333333	0.333333	0.333333
314	0.287855	0.459005	0.253139
315	0.422019	0.344028	0.233953
316	0.0262453	0.0449407	0.928814
317	0.319479	0.258916	0.421605
318	0.351767	0.416532	0.231701
319	0.333333	0.333333	0.333333
320	0.405935	0.15277	0.441295
321	0.281242	0.456047	0.262711
322	0.253186	0.496197	0.250617
323	0.535873	0.171982	0.292145
324	0.199834	0.64172	0.158446
325	0.348168	0.40619	0.245642
326	0.157702	0.74271	0.0995877
327	0.331016	0.331016	0.337969
328	0.141932	0.141932	0.716136
329	0.333333	0.333333	0.333333
330	0.24821	0.28893	0.46286
331	0.333333	0.333333	0.333333
332	0.40517	0.287996	0.306834
333	0.40082	0.227656	0.371524
334	0.333333	0.333333	0.333333
335	0.38367	0.133631	0.482698
336	0.940789	0.0243473	0.0348635
337	0.318927	0.355305	0.325768
338	0.358018	0.386863	0.25512
339	0.0177975	0.411954	0.570249
340	0.358016	0.345681	0.296303
341	0.248123	0.213653	0.538224
342	0.242316	0.242316	0.515369
343	0.374376	0.43756	0.188064
344	0.343627	0.328186	0.328186
345	0.182452	0.635096	0.182452
346	0.184704	0.729362	0.0859338
347	0.382721	0.400262	0.217017
348	0.185453	0.318626	0.495921
349	0.243318	0.578446	0.178236
350	0.336525	0.297587	0.365887
351	0.333333	0.333333	0.333333
352	0.25684	0.541625	0.201535
353	0.248484	0.284221	0.467296
354	0.333333	0.333333	0.333333
355	0.419946	0.234551	0.345503
356	0.34903	0.325485	0.325485
357	0.237054	0.300278	0.462668
358	0.293916	0.333338	0.372746
359	0.337536	0.336235	0.326229
360	0.251776	0.421207	0.327016
361	0.262983	0.0836781	0.653339
362	0.280024	0.33935	0.380626
363	0.552578	0.270354	0.177068
364	0.359723	0.160912	0.479365
365	0.20911	0.468711	0.322179
366	0.488436	0.324515	0.187049
367	0.419151	0.0349895	0.545859
368	0.254385	0.045699	0.699916
369	0.331634	0.336731	0.331634
370	0.360751	0.426945	0.212304
371	0.194782	0.434449	0.37077
372	0.191055	0.35935	0.449595
373	0.167579	0.428128	0.404293
374	0.154088	0.104957	0.740955
375	0.378249	0.49845	0.1233
376	0.334394	0.374532	0.291074
377	0.59821	0.291454	0.110337
378	0.11609	0.0665748	0.817336
379	0.400522	0.143771	0.455707
380	0.236869	0.469913	0.293217
381	0.333333	0.333333	0.333333
382	0.337312	0.39992	0.262768
383	0.333333	0.333333	0.333333
384	0.172324	0.353959	0.473717
385	0.161962	0.414645	0.423393
386	0.394325	0.415216	0.190459
387	0.108654	0.159799	0.731546
388	0.383294	0.323754	0.292951
389	0.30274	0.364961	0.3323
390	0.202858	0.607039	0.190103
391	0.203224	0.180991	0.615785
392	0.294746	0.489299	0.215954
393	0.301731	0.311511	0.386758
394	0.37602	0.373095	0.250885
395	0.338581	0.410268	0.25115
396	0.350574	0.405744	0.243681
397	0.339535	0.345717	0.314748
398	0.426531	0.335285	0.238185
399	0.215462	0.383697	0.400842
400	0.333333	0.333333	0.333333
401	0.375189	0.212341	0.41247
402	0.217678	0.519834	0.262488
403	0.489921	0.328285	0.181794
404	0.0913324	0.0539388	0.854729
405	0.50358	0.410299	0.086121
406	0.471216	0.198496	0.330289
407	0.422719	0.14435	0.432931
408	0.541922	0.310231	0.147847
409	0.345608	0.346767	0.307624
410	0.330716	0.330716	0.338568
411	0.489858	0.124818	0.385323
412	0.182116	0.154979	0.662904
413	0.186971	0.214397	0.598632
414	0.430438	0.38393	0.185632
415	0.302185	0.344065	0.35375
416	0.165888	0.452115	0.381997
417	0.325751	0.356769	0.31748
418	0.300206	0.415842	0.283953
419	0.333266	0.24362	0.423114
420	0.37114	0.374234	0.254626
421	0.155991	0.488299	0.35571
422	0.220837	0.244279	0.534884
423	0.38716	0.287072	0.325767
424	0.422222	0.29212	0.285659
425	0.153364	0.442707	0.403929
426	0.333333	0.333333	0.333333
427	0.369204	0.108691	0.522105
428	0.464962	0.147764	0.387274
429	0.0640019	0.0786201	0.857378
430	0.421174	0.184704	0.394122
431	0.312142	0.316697	0.371161
432	0.226858	0.514345	0.258797
433	0.430452	0.181837	0.387711
434	0.111502	0.817095	0.0714031
435	0.21935	0.533776	0.246874
436	0.0913549	0.480305	0.42834
437	0.0701291	0.32547	0.604401
438	0.333333	0.333333	0.333333
439	0.311706	0.325131	0.363163
440	0.336765	0.3459	0.317336
441	0.0779427	0.844115	0.0779427
442	0.453509	0.134569	0.411923
443	0.103745	0.752464	0.14379
444	0.477312	0.330724	0.191964
445	0.337508	0.336753	0.325738
446	0.233854	0.444188	0.321958
447	0.37127	0.289642	0.339088
448	0.546979	0.167347	0.285674
449	0.333993	0.471917	0.19409
450	0.333333	0.333333	0.333333
451	0.333333	0.333333	0.333333
452	0.282358	0.424181	0.293462
453	0.0575171	0.195184	0.747299
454	0.267304	0.440703	0.291992
455	0.550085	0.182858	0.267057
456	0.382242	0.283363	0.334395
457	0.497233	0.233313	0.269454
458	0.343583	0.236069	0.420347
459	0.247316	0.286898	0.465786
460	0.152887	0.394963	0.45215
461	0.374946	0.427022	0.198032
462	0.447273	0.492126	0.0606007
463	0.333333	0.333333	0.333333
464	0.326405	0.534816	0.138779
465	0.24761	0.3983	0.35409
466	0.333333	0.333333	0.333333
467	0.333333	0.333333	0.333333
468	0.502228	0.187357	0.310415
469	0.285518	0.496876	0.217606
470	0.304167	0.323052	0.372782
471	0.305541	0.165263	0.529196
472	0.0536874	0.368113	0.5782
473	0.304423	0.117793	0.577784
474	0.18166	0.685076	0.133264
475	0.323879	0.326025	0.350095
476	0.304183	0.391634	0.304183
477	0.53433	0.0826781	0.382992
478	0.267931	0.356776	0.375293
479	0.330467	0.329201	0.340332
480	0.516927	0.231494	0.251579
481	0.325456	0.349087	0.325456
482	0.327701	0.376622	0.295677
483	0.301439	0.265427	0.433134
484	0.342399	0.333088	0.324513
485	0.736879	0.106881	0.15624
486	0.140361	0.322721	0.536919
487	0.217503	0.266702	0.515795
488	0.328246	0.328246	0.343509
489	0.234876	0.581092	0.184031
490	0.424566	0.41958	0.155854
491	0.391347	0.0321568	0.576496
492	0.289132	0.438208	0.272661
493	0.436771	0.179095	0.384134
494	0.384466	0.253164	0.36237
495	0.344044	0.23243	0.423527
496	0.345972	0.293366	0.360661
497	0.333333	0.333333	0.333333
498	0.0481861	0.629537	0.322276
499	0.446169	0.425716	0.128115
500	0.433718	0.0945262	0.471755
501	0.355769	0.364419	0.279813
502	0.293944	0.26967	0.436386
503	0.276639	0.349708	0.373653
504	0.333333	0.333333	0.333333
505	0.0590727	0.170146	0.770782
506	0.810256	0.0957152	0.0940289
507	0.371219	0.11019	0.518591
508	0.333706	0.313313	0.352981
509	0.335357	0.336514	0.328129
510	0.460384	0.377696	0.16192
511	0.595085	0.187772	0.217143
512	0.270237	0.214215	0.515548
513	0.333333	0.333333	0.333333
514	0.413439	0.332339	0.254222
515	0.394796	0.32354	0.281664
516	0.333333	0.333333	0.333333
517	0.587468	0.326098	0.0864338
518	0.333333	0.333333	0.333333
519	0.333333	0.333333	0.333333
520	0.311063	0.292545	0.396393
521	0.321269	0.345601	0.33313
522	0.382108	0.452583	0.16531
523	0.328084	0.328084	0.343832
524	0.333333	0.333333	0.333333
525	0.368424	0.50541	0.126166
526	0.438837	0.330071	0.231092
527	0.289654	0.248942	0.461404
528	0.352015	0.280888	0.367097
529	0.312408	0.303537	0.384055
530	0.197305	0.613965	0.18873
531	0.386774	0.387079	0.226147
532	0.100202	0.429698	0.470101
533	0.328195	0.343611	0.328195
534	0.120367	0.657701	0.221932
535	0.404781	0.418081	0.177138
536	0.741588	0.0922205	0.166192
537	0.314946	0.46433	0.220724
538	0.333333	0.333333	0.333333
539	0.0887633	0.413686	0.497551
540	0.126965	0.274899	0.598135
541	0.31116	0.356604	0.332236
542	0.369997	0.344731	0.285272
543	0.232061	0.356347	0.411592
544	0.0178439	0.95655	0.0256062
545	0.337501	0.338061	0.324439
546	0.262999	0.372756	0.364245
547	0.277615	0.43364	0.288745
548	0.492747	0.235576	0.271677
549	0.536546	0.180845	0.282608
550	0.147683	0.54106	0.311257
551	0.316798	0.316798	0.366403
552	0.592401	0.173363	0.234235
553	0.641129	0.184895	0.173977
554	0.340071	0.210658	0.449271
555	0.299473	0.333977	0.366549
556	0.333333	0.333333	0.333333
557	0.0852808	0.728932	0.185787
558	0.344526	0.338819	0.316655
559	0.421175	0.188043	0.390782
560	0.284351	0.58271	0.132939
561	0.232738	0.399584	0.367679
562	0.402863	0.196742	0.400395
563	0.392338	0.270844	0.336818
564	0.212557	0.230181	0.557262
565	0.389524	0.256283	0.354193
566	0.261543	0.293023	0.445434
567	0.333333	0.333333	0.333333
568	0.399488	0.300256	0.300256
569	0.239804	0.28532	0.474876
570	0.33951	0.252089	0.408401
571	0.963581	0.0229209	0.0134983
572	0.37553	0.307009	0.31746
573	0.491619	0.448868	0.0595133
574	0.462923	0.29019	0.246887
575	0.333333	0.333333	0.333333
576	0.13137	0.406556	0.462074
577	0.728131	0.0961751	0.175694
578	0.436334	0.468801	0.094865
579	0.210601	0.502514	0.286885
580	0.256675	0.38318	0.360145
581	0.333333	0.333333	0.333333
582	0.746627	0.123881	0.129491
583	0.333333	0.333333	0.333333
584	0.212842	0.280951	0.506207
585	0.266982	0.298067	0.434952
586	0.121035	0.717155	0.16181
587	0.267653	0.0914412	0.640905
588	0.563641	0.168729	0.26763
589	0.353068	0.458251	0.188681
590	0.403096	0.479173	0.117731
591	0.266024	0.312175	0.421801
592	0.432933	0.0922829	0.474784
593	0.257004	0.320976	0.42202
594	0.103235	0.183135	0.71363
595	0.772214	0.157151	0.0706355
596	0.235079	0.661353	0.103569
597	0.337965	0.336802	0.325233
598	0.230305	0.32599	0.443705
599	0.659823	0.255815	0.0843618
600	0.308295	0.317031	0.374674
601	0.273633	0.528959	0.197408
602	0.325677	0.348647	0.325677
603	0.293064	0.23449	0.472446
604	0.43575	0.229615	0.334635
605	0.710027	0.0562732	0.2337
606	0.296822	0.30126	0.401918
607	0.51533	0.434719	0.0499509
608	0.406833	0.0879492	0.505218
609	0.418734	0.197618	0.383648
610	0.333333	0.333333	0.333333
611	0.416675	0.0665789	0.516746
612	0.333333	0.333333	0.333333
613	0.362706	0.318647	0.318647
614	0.639567	0.12501	0.235423
615	0.275021	0.377845	0.347134
616	0.473403	0.181579	0.345017
617	0.310643	0.535515	0.153842
618	0.361839	0.311875	0.326285
619	0.582368	0.127265	0.290366
620	0.375217	0.312391	0.312391
621	0.194828	0.125789	0.679383
622	0.17127	0.110153	0.718578
623	0.81677	0.139641	0.0435887
624	0.337003	0.335036	0.327961
625	0.224457	0.444504	0.331038
626	0.692226	0.119364	0.188409
627	0.484374	0.339814	0.175812
628	0.0306496	0.512653	0.456698
629	0.333333	0.333333	0.333333
630	0.379789	0.310106	0.310106
631	0.332184	0.335631	0.332184
632	0.333333	0.333333	0.333333
633	0.376148	0.375323	0.248529
634	0.412975	0.125187	0.461838
635	0.68964	0.258732	0.0516288
636	0.763945	0.0921679	0.143887
637	0.333333	0.333333	0.333333
638	0.282351	0.33746	0.380188
639	0.43269	0.18397	0.38334
640	0.486585	0.43139	0.0820248
641	0.296809	0.231325	0.471867
642	0.318367	0.363265	0.318367
643	0.33093	0.30321	0.36586
644	0.331858	0.178699	0.489442
645	0.952008	0.0239961	0.0239961
646	0.151596	0.589126	0.259278
647	0.14135	0.131092	0.727558
648	0.498084	0.44346	0.0584561
649	0.226436	0.556397	0.217167
650	0.182634	0.293373	0.523994
651	0.333333	0.333333	0.333333
652	0.271552	0.242488	0.48596
653	0.360049	0.226769	0.413182
654	0.284241	0.3886	0.327159
655	0.213907	0.440578	0.345515
656	0.299625	0.25024	0.450134
657	0.738447	0.026743	0.23481
658	0.333333	0.333333	0.333333
659	0.385123	0.2957	0.319177
660	0.0635767	0.558873	0.377551
661	0.5595	0.251363	0.189136
662	0.350064	0.442813	0.207123
663	0.365993	0.505766	0.128242
664	0.333333	0.333333	0.333333
665	0.216182	0.239635	0.544183
666	0.124314	0.838538	0.0371488
667	0.0515359	0.0860766	0.862387
668	0.836208	0.0712699	0.092522
669	0.509963	0.176975	0.313062
670	0.601908	0.319177	0.0789149
671	0.555073	0.211893	0.233033
672	0.475315	0.400143	0.124542
673	0.50144	0.265923	0.232637
674	0.402469	0.288786	0.308745
675	0.149212	0.488099	0.362689
676	0.146154	0.514215	0.339631
677	0.173227	0.557871	0.268902
678	0.363078	0.369048	0.267874
679	0.50952	0.31242	0.17806
680	0.126135	0.365485	0.50838
681	0.323838	0.553247	0.122915
682	0.254034	0.277004	0.468962
683	0.333333	0.333333	0.333333
684	0.751715	0.157069	0.0912159
685	0.333333	0.333333	0.333333
686	0.369082	0.286273	0.344645
687	0.180414	0.215344	0.604242
688	0.507	0.257683	0.235316
689	0.265076	0.346635	0.388288
690	0.305642	0.442324	0.252034
691	0.291844	0.441098	0.267057
692	0.258879	0.413013	0.328108
693	0.600644	0.242059	0.157296
694	0.340819	0.297976	0.361205
695	0.404042	0.420023	0.175936
696	0.0668824	0.333735	0.599383
697	0.160986	0.512664	0.32635
698	0.30417	0.39166	0.30417
699	0.504351	0.121654	0.373996
700	0.329115	0.329115	0.34177
701	0.333333	0.333333	0.333333
702	0.325061	0.240719	0.43422
703	0.40542	0.274214	0.320366
704	0.333333	0.333333	0.333333
705	0.34715	0.320439	0.332411
706	0.474361	0.346226	0.179413
707	0.257879	0.361408	0.380713
708	0.535878	0.227183	0.236939
709	0.0649766	0.462413	0.472611
710	0.313827	0.328686	0.357487
711	0.463359	0.268321	0.268321
712	0.427189	0.259703	0.313108
713	0.0569672	0.0880508	0.854982
714	0.327019	0.264414	0.408567
715	0.803151	0.118691	0.0781576
716	0.952241	0.0142546	0.0335047
717	0.33166	0.477856	0.190484
718	0.288003	0.552481	0.159516
719	0.282044	0.316542	0.401413
720	0.184855	0.385164	0.429982
721	0.333333	0.333333	0.333333
722	0.525957	0.181522	0.292522
723	0.419409	0.304938	0.275653
724	0.38162	0.30919	0.30919
725	0.136657	0.529496	0.333847
726	0.333333	0.333333	0.333333
727	0.0935792	0.785637	0.120784
728	0.215041	0.295348	0.489611
729	0.518581	0.363365	0.118054
730	0.389279	0.391105	0.219616
731	0.0858456	0.0926803	0.821474
732	0.415834	0.292083	0.292083
733	0.224751	0.502849	0.2724
734	0.679999	0.162974	0.157027
735	0.332269	0.367735	0.299996
736	0.341714	0.559509	0.098777
737	0.257684	0.543302	0.199015
738	0.394812	0.368266	0.236922
739	0.333333	0.333333	0.333333
740	0.333333	0.333333	0.333333
741	0.298622	0.402757	0.298622
742	0.334766	0.325234	0.34
743	0.840092	0.12646	0.0334484
744	0.63895	0.0654027	0.295647
745	0.321161	0.357678	0.321161
746	0.446402	0.278726	0.274872
747	0.275896	0.43152	0.292584
748	0.458912	0.179759	0.361329
749	0.258689	0.477474	0.263838
750	0.32291	0.380138	0.296952
751	0.333333	0.333333	0.333333
752	0.279528	0.235307	0.485164
753	0.34069	0.335652	0.323658
754	0.313415	0.386742	0.299843
755	0.809329	0.0953354	0.0953354
756	0.236241	0.521236	0.242523
757	0.432888	0.228213	0.338899
758	0.085418	0.622468	0.292114
759	0.262463	0.429611	0.307925
760	0.333333	0.333333	0.333333
761	0.483465	0.482649	0.0338852
762	0.0218033	0.0327149	0.945482
763	0.333333	0.333333	0.333333
764	0.462132	0.420615	0.117253
765	0.34755	0.292548	0.359902
766	0.330176	0.339648	0.330176
767	0.292907	0.414185	0.292907
768	0.315173	0.307137	0.37769
769	0.349741	0.216648	0.433611
770	0.423423	0.334724	0.241853
771	0.320184	0.359631	0.320184
772	0.28663	0.504189	0.209181
773	0.70646	0.249594	0.0439457
774	0.313552	0.344499	0.341949
775	0.0882789	0.576202	0.33552
776	0.654483	0.243451	0.102067
777	0.247466	0.437707	0.314827
778	0.333333	0.333333	0.333333
779	0.0197234	0.558997	0.42128
780	0.917471	0.0512862	0.0312429
781	0.212816	0.389143	0.398041
782	0.130401	0.249985	0.619613
783	0.416961	0.25121	0.331828
784	0.38992	0.253506	0.356574
785	0.426156	0.0891779	0.484666
786	0.760418	0.0868493	0.152733
787	0.26222	0.200054	0.537726
788	0.158108	0.651846	0.190046
789	0.345769	0.297766	0.356465
790	0.411264	0.328245	0.260491
791	0.14428	0.445806	0.409913
792	0.463945	0.0776686	0.458386
793	0.259333	0.512496	0.228171
794	0.337609	0.176613	0.485778
795	0.390063	0.257443	0.352495
796	0.363607	0.0417821	0.594611
797	0.296687	0.511312	0.192001
798	0.24452	0.201219	0.55426
799	0.546321	0.149351	0.304328
800	0.227537	0.286281	0.486183
801	0.250259	0.452995	0.296746
802	0.190713	0.200701	0.608586
